"Monitor.ID","Latitude","Longitude","Datum","State.Name","Year","Arithmetic.Mean","Required.Day.Count"
"41-051-0080-88101-1",45.496641,-122.602877,"WGS84","Oregon",2005,9.3,122
"41-051-0246-88101-1",45.56137,-122.6679,"NAD83","Oregon",2005,8.858824,122
"41-061-0119-88101-1",45.339,-118.095206,"WGS84","Oregon",2005,8.857009,122
"42-001-0001-88101-1",39.92002,-77.30968,"WGS84","Pennsylvania",2005,13.561494,365
"42-003-0008-88101-1",40.46542,-79.960757,"WGS84","Pennsylvania",2005,15.868994,365
"42-003-0021-88101-1",40.41368,-79.941162,"WGS84","Pennsylvania",2005,15.503571,122
"42-003-0064-88101-1",40.323768,-79.868062,"WGS84","Pennsylvania",2005,21.458873,365
"42-003-0067-88101-1",40.375644,-80.169943,"WGS84","Pennsylvania",2005,14.346364,122
"42-003-0093-88101-1",40.606624,-80.021669,"WGS84","Pennsylvania",2005,14.281633,61
"42-003-0095-88101-1",40.487012,-80.187837,"WGS84","Pennsylvania",2005,14.583929,61
"42-003-0116-88101-1",40.47368,-80.077,"WGS84","Pennsylvania",2005,16.324528,122
"42-003-0133-88101-1",40.260129,-79.886498,"WGS84","Pennsylvania",2005,14.402041,61
"42-003-1008-88101-1",40.617488,-79.727664,"WGS84","Pennsylvania",2005,15.975424,122
"42-003-1301-88101-1",40.402328,-79.860973,"WGS84","Pennsylvania",2005,17.325225,122
"42-003-3007-88101-1",40.294341,-79.885331,"WGS84","Pennsylvania",2005,16.296491,61
"42-003-9002-88101-1",40.547011,-79.78366,"WGS84","Pennsylvania",2005,14.867273,61
"42-007-0014-88101-1",40.747796,-80.316442,"WGS84","Pennsylvania",2005,18.386239,122
"42-011-0009-88101-1",40.320278,-75.926667,"WGS84","Pennsylvania",2005,16.683898,122
"42-017-0012-88101-1",40.107222,-74.882222,"WGS84","Pennsylvania",2005,14.240909,122
"42-021-0011-88101-1",40.309722,-78.915,"WGS84","Pennsylvania",2005,16.766102,122
"42-027-0100-88101-1",40.811389,-77.877028,"WGS84","Pennsylvania",2005,13.293314,365
"42-041-0101-88101-1",40.246528,-77.18675,"WGS84","Pennsylvania",2005,14.92,365
"42-043-0401-88101-1",40.246992,-76.846988,"WGS84","Pennsylvania",2005,15.545562,365
"42-045-0002-88101-1",39.835556,-75.3725,"WGS84","Pennsylvania",2005,16.634545,122
"42-049-0003-88101-1",42.14175,-80.038611,"WGS84","Pennsylvania",2005,14.377515,365
"42-069-2006-88101-1",41.442778,-75.623056,"WGS84","Pennsylvania",2005,12.578592,365
"42-071-0007-88101-1",40.046667,-76.283333,"WGS84","Pennsylvania",2005,18.171074,122
"42-077-0004-88101-1",40.611944,-75.4325,"WGS84","Pennsylvania",2005,14.510541,365
"42-079-1101-88101-1",41.265556,-75.846389,"WGS84","Pennsylvania",2005,13.064045,365
"42-085-0100-88101-1",41.215014,-80.484779,"WGS84","Pennsylvania",2005,14.032059,365
"42-095-0025-88101-1",40.628056,-75.341111,"WGS84","Pennsylvania",2005,14.22931,365
"42-099-0301-88101-1",40.456944,-77.165556,"WGS84","Pennsylvania",2005,13.101695,122
"42-125-0005-88101-1",40.146667,-79.902222,"WGS84","Pennsylvania",2005,16.376068,122
"42-125-0200-88101-1",40.170556,-80.261389,"WGS84","Pennsylvania",2005,15.845833,122
"42-125-5001-88101-1",40.445278,-80.420833,"WGS84","Pennsylvania",2005,14.145665,365
"42-129-0008-88101-1",40.304694,-79.505667,"WGS84","Pennsylvania",2005,16.794783,122
"42-133-0008-88101-1",39.965278,-76.699444,"WGS84","Pennsylvania",2005,18.152679,122
"44-007-0022-88101-1",41.807469,-71.412968,"NAD83","Rhode Island",2005,10.625305,365
"44-007-0026-88101-1",41.874668,-71.379971,"NAD83","Rhode Island",2005,12.304762,122
"44-007-1010-88101-1",41.841039,-71.36097,"NAD83","Rhode Island",2005,10.316409,365
"45-003-0003-88101-1",33.342226,-81.788731,"WGS84","South Carolina",2005,13.492105,122
"45-019-0048-88101-1",32.980254,-80.06501,"WGS84","South Carolina",2005,12.921384,365
"45-019-0049-88101-1",32.790984,-79.958694,"WGS84","South Carolina",2005,12.36,365
"45-025-0001-88101-1",34.615367,-80.198787,"WGS84","South Carolina",2005,12.404505,122
"45-037-0001-88101-1",33.739963,-81.853635,"WGS84","South Carolina",2005,13.812727,122
"45-041-0002-88101-1",34.167636,-79.850404,"WGS84","South Carolina",2005,13.274107,122
"45-043-0009-88101-1",33.373994,-79.285697,"WGS84","South Carolina",2005,13.731522,122
"45-045-0009-88101-1",34.899141,-82.31307,"WGS84","South Carolina",2005,14.856977,365
"45-047-0003-88101-1",34.212869,-82.173149,"WGS84","South Carolina",2005,14.01913,122
"45-051-0002-88101-1",33.702771,-78.877478,"WGS84","South Carolina",2005,12.820339,122
"45-063-0008-88101-1",34.051017,-81.15495,"WGS84","South Carolina",2005,14.983178,122
"45-073-0001-88101-1",34.805261,-83.2377,"WGS84","South Carolina",2005,11.290909,122
"45-079-0007-88101-1",34.093959,-80.962304,"WGS84","South Carolina",2005,14.102479,122
"45-079-0019-88101-1",33.991509,-81.024141,"WGS84","South Carolina",2005,14.669565,365
"45-083-0010-88101-1",34.926839,-82.005211,"WGS84","South Carolina",2005,14.59006,365
"46-011-0002-88101-1",44.310283,-96.80071,"WGS84","South Dakota",2005,9.586726,122
"46-013-0003-88101-1",45.4625,-98.486111,"WGS84","South Dakota",2005,8.962295,61
"46-029-0002-88101-1",44.89965,-97.128802,"WGS84","South Dakota",2005,10.666942,122
"46-033-0132-88101-1",43.55764,-103.48386,"WGS84","South Dakota",2005,5.372727,122
"46-071-0001-88101-1",43.74561,-101.941218,"WGS84","South Dakota",2005,5.340833,122
"46-099-0006-88101-1",43.544289,-96.726435,"WGS84","South Dakota",2005,10.642975,122
"46-099-0007-88101-1",43.537626,-96.682001,"WGS84","South Dakota",2005,9.842017,122
"46-103-0016-88101-1",44.064932,-103.209138,"WGS84","South Dakota",2005,7.503419,122
"46-103-0020-88101-1",44.087397,-103.273777,"WGS84","South Dakota",2005,8.568852,122
"46-103-1001-88101-1",44.078352,-103.22824,"WGS84","South Dakota",2005,7.249167,61
"47-009-0011-88101-1",35.768847,-83.942152,"WGS84","Tennessee",2005,14.734513,122
"47-037-0023-88101-1",36.176382,-86.7389,"WGS84","Tennessee",2005,14.856716,365
"47-037-0025-88101-1",36.100059,-86.734442,"WGS84","Tennessee",2005,14.157377,122
"47-037-0036-88101-1",36.118251,-86.873547,"WGS84","Tennessee",2005,13.556609,365
"47-045-0004-88101-1",36.05266,-89.382157,"WGS84","Tennessee",2005,13.84955,122
"47-065-1011-88101-1",35.233476,-85.181581,"WGS84","Tennessee",2005,13.815517,61
"47-065-4002-88101-1",35.050918,-85.293019,"WGS84","Tennessee",2005,15.518182,122
"47-093-1020-88101-1",36.019186,-83.87381,"WGS84","Tennessee",2005,16.389116,365
"47-099-0002-88101-1",35.115968,-87.469954,"WGS84","Tennessee",2005,12.149138,122
"47-105-0108-88101-1",35.744539,-84.317057,"WGS84","Tennessee",2005,16.133051,122
"47-107-1002-88101-1",35.450115,-84.596195,"WGS84","Tennessee",2005,14.828182,122
"47-119-2007-88101-1",35.65188,-87.0096,"NAD83","Tennessee",2005,14.346552,122
"47-125-1009-88101-1",36.514627,-87.328041,"NAD83","Tennessee",2005,15.071667,122
"47-141-0001-88101-1",36.173672,-85.50942,"WGS84","Tennessee",2005,14.46281,122
"47-145-0004-88101-1",35.939078,-84.542802,"WGS84","Tennessee",2005,15.209735,122
"47-157-0014-88101-1",35.085924,-89.949533,"WGS84","Tennessee",2005,14.912821,122
"47-157-0038-88101-1",35.184167,-89.930278,"WGS84","Tennessee",2005,14.54375,365
"47-157-0047-88101-1",35.168894,-90.021537,"WGS84","Tennessee",2005,14.756973,365
"47-157-1004-88101-1",35.378153,-89.83447,"WGS84","Tennessee",2005,13.253448,122
"47-163-1007-88101-1",36.538761,-82.521599,"WGS84","Tennessee",2005,15.053333,122
"47-165-0007-88101-1",36.29756,-86.653137,"WGS84","Tennessee",2005,14.732203,122
"48-037-0004-88101-1",33.425758,-94.070802,"WGS84","Texas",2005,13.039316,122
"48-113-0069-88101-1",32.820061,-96.860117,"WGS84","Texas",2005,12.490379,365
"48-113-0087-88101-1",32.676451,-96.87206,"WGS84","Texas",2005,11.765254,122
"48-135-0003-88101-1",31.836577,-102.342066,"NAD83","Texas",2005,7.680165,122
"48-201-0058-88101-1",29.770698,-95.031232,"WGS84","Texas",2005,12.895876,122
"48-201-1035-88101-1",29.733726,-95.257593,"WGS84","Texas",2005,15.781529,365
"48-215-0043-88101-1",26.22621,-98.291069,"WGS84","Texas",2005,11.229167,122
"48-361-1001-88101-1",30.085263,-93.761341,"WGS84","Texas",2005,12.084559,122
"48-439-1002-88101-1",32.80581,-97.356529,"NAD83","Texas",2005,11.899415,365
"48-439-1006-88101-1",32.759154,-97.342332,"NAD83","Texas",2005,12.889518,365
"49-003-0003-88101-1",41.492707,-112.018863,"WGS84","Utah",2005,7.810435,122
"49-003-7001-88101-1",41.945874,-112.233973,"WGS84","Utah",2005,5.25045,122
"49-005-0004-88101-1",41.731111,-111.8375,"WGS84","Utah",2005,12.313396,365
"49-005-0005-88101-1",41.8594,-111.8952,"WGS84","Utah",2005,10.98,122
"49-005-0006-88101-1",41.63546,-111.86819,"WGS84","Utah",2005,9.379279,122
"49-035-0003-88101-1",40.646667,-111.849722,"WGS84","Utah",2005,11.121667,122
"49-035-0012-88101-1",40.8075,-111.921111,"WGS84","Utah",2005,13.983871,365
"49-035-1001-88101-1",40.708611,-112.094722,"WGS84","Utah",2005,9.311111,122
"49-035-3006-88101-1",40.736389,-111.872222,"WGS84","Utah",2005,10.925496,365
"49-035-3007-88101-1",40.704444,-111.968611,"WGS84","Utah",2005,12.022321,122
"49-035-3008-88101-1",40.517946,-112.023051,"WGS84","Utah",2005,7.77069,122
"49-049-0002-88101-1",40.253611,-111.663056,"WGS84","Utah",2005,9.736975,122
"49-049-4001-88101-1",40.341389,-111.713611,"WGS84","Utah",2005,9.93965,365
"49-049-5008-88101-1",40.430278,-111.803889,"WGS84","Utah",2005,8.131148,122
"49-049-5010-88101-1",40.136336,-111.660502,"WGS84","Utah",2005,7.988793,122
"49-057-0002-88101-1",41.206321,-111.975524,"WGS84","Utah",2005,10.493043,122
"49-057-0007-88101-1",41.179722,-111.983056,"WGS84","Utah",2005,8.814655,122
"49-057-1003-88101-1",41.303614,-111.987871,"WGS84","Utah",2005,9.032203,122
"50-001-0002-88101-1",43.926574,-73.384203,"WGS84","Vermont",2005,9.727273,122
"50-001-0003-88101-1",43.867746,-73.355735,"WGS84","Vermont",2005,9.336283,122
"50-003-0004-88101-1",42.88759,-73.24984,"WGS84","Vermont",2005,9.5,122
"50-007-0012-88101-1",44.480278,-73.214444,"WGS84","Vermont",2005,9.57395,122
"50-007-0014-88101-1",44.4762,-73.2106,"WGS84","Vermont",2005,9.934821,122
"50-021-0002-88101-1",43.608056,-72.982778,"WGS84","Vermont",2005,11.863303,122
"51-013-0020-88101-1",38.8577,-77.05922,"WGS84","Virginia",2005,15.328571,122
"51-036-0002-88101-1",37.34438,-77.25925,"WGS84","Virginia",2005,12.936752,122
"51-041-0003-88101-1",37.43467,-77.45118,"WGS84","Virginia",2005,14.039316,122
"51-059-0030-88101-1",38.77335,-77.10468,"WGS84","Virginia",2005,13.611272,365
"51-059-1005-88101-1",38.83738,-77.16338,"WGS84","Virginia",2005,14.291667,122
"51-059-5001-88101-1",38.9326,-77.19822,"WGS84","Virginia",2005,14.68,122
"51-087-0014-88101-1",37.55652,-77.40027,"WGS84","Virginia",2005,13.857726,365
"51-087-0015-88101-1",37.67132,-77.5664,"WGS84","Virginia",2005,13.624299,122
"51-107-1005-88101-1",39.02473,-77.48925,"WGS84","Virginia",2005,14.433333,122
"51-139-0004-88101-1",38.66373,-78.50442,"WGS84","Virginia",2005,14.017949,122
"51-520-0006-88101-1",36.608,-82.1641,"WGS84","Virginia",2005,14.330579,122
"51-650-0004-88101-1",37.000983,-76.398633,"WGS84","Virginia",2005,12.383333,122
"51-680-0015-88101-1",37.332706,-79.215011,"WGS84","Virginia",2005,13.399174,122
"51-710-0024-88101-1",36.85555,-76.30135,"WGS84","Virginia",2005,13.571681,122
"51-770-0014-88101-1",37.256248,-79.98476,"WGS84","Virginia",2005,15.041667,122
"51-775-0010-88101-1",37.292079,-80.056707,"WGS84","Virginia",2005,16.029412,122
"51-810-0008-88101-1",36.841883,-76.181233,"WGS84","Virginia",2005,12.351111,365
"53-005-0002-88101-1",46.21835,-119.204153,"WGS84","Washington",2005,6.882692,61
"53-033-0024-88101-1",47.755,-122.2806,"WGS84","Washington",2005,9.022124,122
"53-033-0057-88101-1",47.55975,-122.338265,"WGS84","Washington",2005,11.507143,122
"53-033-0080-88101-1",47.568236,-122.308628,"WGS84","Washington",2005,7.9507,365
"53-053-0029-88101-1",47.1864,-122.4517,"WGS84","Washington",2005,11.504167,122
"53-061-1007-88101-1",48.054315,-122.171529,"WGS84","Washington",2005,10.332773,122
"53-063-0016-88101-1",47.660743,-117.358121,"WGS84","Washington",2005,10.507874,122
"53-063-0047-88101-1",47.69978,-117.42635,"WGS84","Washington",2005,9.858182,61
"54-003-0003-88101-1",39.448105,-77.963845,"WGS84","West Virginia",2005,16.882645,122
"54-009-0005-88101-1",40.341023,-80.596635,"WGS84","West Virginia",2005,17.458974,122
"54-009-0011-88101-1",40.394651,-80.611813,"WGS84","West Virginia",2005,17.309402,122
"54-011-0006-88101-1",38.424133,-82.4259,"WGS84","West Virginia",2005,18.252137,122
"54-029-1004-88101-1",40.421539,-80.580717,"WGS84","West Virginia",2005,16.233333,122
"54-033-0003-88101-1",39.278117,-80.34225,"WGS84","West Virginia",2005,14.833613,122
"54-039-0010-88101-1",38.3456,-81.628317,"WGS84","West Virginia",2005,16.30082,122
"54-039-0011-88101-1",38.448833,-81.684717,"WGS84","West Virginia",2005,14.19375,122
"54-039-1005-88101-1",38.366183,-81.693717,"WGS84","West Virginia",2005,17.54958,122
"54-049-0006-88101-1",39.481483,-80.134667,"WGS84","West Virginia",2005,15.980508,122
"54-051-1002-88101-1",39.915961,-80.733858,"WGS84","West Virginia",2005,16.185124,122
"54-061-0003-88101-1",39.649367,-79.920867,"WGS84","West Virginia",2005,15.065546,122
"54-069-0010-88101-1",40.114876,-80.700972,"WGS84","West Virginia",2005,15.345455,122
"54-081-0002-88101-1",37.807767,-81.197433,"WGS84","West Virginia",2005,14.031624,122
"54-107-1002-88101-1",39.323533,-81.552367,"WGS84","West Virginia",2005,16.49646,122
"55-003-0010-88101-1",46.602248,-90.656141,"NAD83","Wisconsin",2005,6.062069,61
"55-009-0005-88101-1",44.50729,-87.99344,"WGS84","Wisconsin",2005,11.608621,122
"55-009-0009-88101-1",44.523604,-88.001215,"WGS84","Wisconsin",2005,13.527119,61
"55-025-0047-88101-1",43.0733,-89.4358,"WGS84","Wisconsin",2005,12.829752,122
"55-027-0007-88101-1",43.434996,-88.527879,"WGS84","Wisconsin",2005,11.105114,365
"55-041-0007-88101-1",45.565,-88.8086,"NAD83","Wisconsin",2005,7.976364,61
"55-043-0009-88101-1",42.6938,-90.6979,"NAD83","Wisconsin",2005,12.327049,122
"55-059-0019-88101-1",42.504722,-87.8093,"WGS84","Wisconsin",2005,12.42087,122
"55-071-0007-88101-1",44.138619,-87.6161,"WGS84","Wisconsin",2005,11.018584,122
"55-079-0026-88101-1",43.060975,-87.913504,"WGS84","Wisconsin",2005,13.645133,122
"55-079-0043-88101-1",43.02641,-87.91111,"WGS84","Wisconsin",2005,14.646364,122
"55-079-0099-88101-1",43.039871,-87.920794,"WGS84","Wisconsin",2005,14.395726,122
"55-087-0009-88101-1",44.30738,-88.395178,"WGS84","Wisconsin",2005,11.457025,122
"55-089-0009-88101-1",43.4981,-87.81,"NAD83","Wisconsin",2005,12.236842,122
"55-109-1002-88101-1",45.124437,-92.662696,"WGS84","Wisconsin",2005,9.986179,122
"55-111-0007-88101-1",43.4351,-89.6797,"WGS84","Wisconsin",2005,10.709917,122
"55-119-8001-88101-1",45.2066,-90.5972,"WGS84","Wisconsin",2005,8.558772,122
"55-125-0001-88101-1",46.0519,-89.654,"NAD83","Wisconsin",2005,6.416071,61
"55-135-0004-88101-1",44.35288,-89.05083,"WGS84","Wisconsin",2005,11.601613,61
"56-005-0892-88101-1",44.097074,-105.343164,"WGS84","Wyoming",2005,4.693913,122
"56-005-0899-88101-1",44.465968,-105.551745,"WGS84","Wyoming",2005,5.157391,122
"56-009-0819-88101-1",43.426621,-105.386453,"WGS84","Wyoming",2005,3.178378,122
"56-013-1003-88101-1",42.842168,-108.736281,"NAD83","Wyoming",2005,7.763478,122
"56-021-0001-88101-1",41.136846,-104.818239,"NAD83","Wyoming",2005,4.11028,122
"56-033-0002-88101-1",44.815142,-106.955933,"WGS84","Wyoming",2005,9.478151,122
"72-001-0002-88101-1",18.175378,-66.725988,"WGS84","Puerto Rico",2005,5.856075,122
"72-021-0009-88101-1",18.39982,-66.171125,"WGS84","Puerto Rico",2005,6.333913,122
"72-053-0003-88101-1",18.383983,-65.618888,"WGS84","Puerto Rico",2005,4.68265,365
"72-057-0008-88101-1",17.957894,-66.165016,"WGS84","Puerto Rico",2005,6.446018,122
"72-059-0016-88101-1",18.045111,-66.802253,"WGS84","Puerto Rico",2005,6.272477,122
"72-061-0005-88101-1",18.440095,-66.11446,"WGS84","Puerto Rico",2005,7.932432,365
"72-069-0001-88101-1",18.15344,-65.828617,"WGS84","Puerto Rico",2005,5.062832,122
"72-097-0003-88101-1",18.207732,-67.146013,"WGS84","Puerto Rico",2005,7.79717,122
"72-127-0003-88101-1",18.449814,-66.05251,"WGS84","Puerto Rico",2005,8.04713,365
"CC-011-0002-88101-1",49.135138,-102.984855,"WGS84","Canada",2005,7.327119,61
"01-027-0001-88101-1",33.284928,-85.803608,"NAD83","Alabama",2006,13.012397,122
"01-033-1002-88101-1",34.762619,-87.638097,"NAD83","Alabama",2006,12.611667,122
"01-049-1003-88101-1",34.288567,-85.969858,"NAD83","Alabama",2006,13.6,122
"01-053-0002-88101-1",31.106567,-87.071081,"NAD83","Alabama",2006,13.131405,122
"01-055-0010-88101-1",33.991494,-85.992647,"NAD83","Alabama",2006,14.513793,122
"01-069-0003-88101-1",31.224783,-85.390789,"NAD83","Alabama",2006,12.940336,122
"01-073-0023-88101-1",33.553056,-86.815,"WGS84","Alabama",2006,18.422527,365
"01-073-1005-88101-1",33.331111,-87.003611,"WGS84","Alabama",2006,15.594262,122
"01-073-1009-88101-1",33.459722,-87.305556,"WGS84","Alabama",2006,13.411765,122
"01-073-1010-88101-1",33.545278,-86.549167,"WGS84","Alabama",2006,15.272131,61
"01-073-2003-88101-1",33.499722,-86.924167,"WGS84","Alabama",2006,18.044598,365
"01-073-2006-88101-1",33.386389,-86.816667,"WGS84","Alabama",2006,15.310656,122
"01-073-5002-88101-1",33.704722,-86.669167,"WGS84","Alabama",2006,14.321311,122
"01-073-5003-88101-1",33.801667,-86.9425,"WGS84","Alabama",2006,14.518487,122
"01-089-0014-88101-1",34.687761,-86.586362,"WGS84","Alabama",2006,13.228571,122
"01-097-0003-88101-1",30.770181,-88.087761,"NAD83","Alabama",2006,12.77395,122
"01-097-2005-88101-1",30.474305,-88.141022,"NAD83","Alabama",2006,11.445299,122
"01-101-0007-88101-1",32.42597,-86.285247,"NAD83","Alabama",2006,14.471074,122
"01-103-0011-88101-1",34.530717,-86.967536,"NAD83","Alabama",2006,13.308621,122
"01-113-0001-88101-1",32.472136,-85.005028,"NAD83","Alabama",2006,15.693333,122
"01-117-0006-88101-1",33.312927,-86.821104,"NAD83","Alabama",2006,14.103279,122
"01-125-0004-88101-1",33.189931,-87.484189,"NAD83","Alabama",2006,13.571552,122
"01-127-0002-88101-1",33.832885,-87.272505,"NAD83","Alabama",2006,14.19322,122
"02-020-0018-88101-1",61.205861,-149.824602,"WGS84","Alaska",2006,6.427273,122
"02-090-0010-88101-1",64.840672,-147.722461,"WGS84","Alaska",2006,11.18,61
"02-110-0004-88101-1",58.388497,-134.567237,"WGS84","Alaska",2006,7.950943,107
"04-003-1005-88101-1",31.3492,-109.539683,"WGS84","Arizona",2006,6.742373,61
"04-005-1008-88101-1",35.206111,-111.652777,"WGS84","Arizona",2006,6.684746,61
"04-007-0008-88101-1",34.229733,-111.3295,"WGS84","Arizona",2006,9.105085,61
"04-013-0019-88101-1",33.48378,-112.14256,"NAD83","Arizona",2006,13.507438,122
"04-013-1003-88101-1",33.41018,-111.86536,"NAD83","Arizona",2006,9.696552,122
"04-013-4003-88101-1",33.40314,-112.07526,"NAD83","Arizona",2006,12.643966,122
"04-013-7020-88101-1",33.488131,-111.855443,"NAD83","Arizona",2006,8.042857,122
"04-013-9997-88101-1",33.503833,-112.095767,"WGS84","Arizona",2006,10.233898,122
"04-015-1000-88101-1",35.540017,-113.410782,"WGS84","Arizona",2006,6.610526,61
"04-019-0011-88101-1",32.322661,-111.038389,"WGS84","Arizona",2006,5.809496,365
"04-019-1028-88101-1",32.29515,-110.9823,"WGS84","Arizona",2006,5.794958,122
"04-021-0001-88101-1",32.877583,-111.752222,"WGS84","Arizona",2006,7.496491,61
"04-021-3002-88101-1",33.421194,-111.503222,"WGS84","Arizona",2006,5.295283,122
"04-021-3013-88101-1",33.01053,-111.97205,"WGS84","Arizona",2006,22.435714,61
"04-023-0004-88101-1",31.337204,-110.936718,"WGS84","Arizona",2006,15.753333,61
"05-001-0011-88101-1",34.518515,-91.55896,"WGS84","Arkansas",2006,11.39569,122
"05-003-0005-88101-1",33.139471,-91.939208,"NAD83","Arkansas",2006,13.64322,61
"05-035-0005-88101-1",35.197288,-90.193141,"WGS84","Arkansas",2006,12.31405,122
"05-045-0002-88101-1",35.105193,-92.427859,"WGS84","Arkansas",2006,11.595726,122
"05-051-0003-88101-1",34.469441,-93.000178,"WGS84","Arkansas",2006,11.752294,61
"05-067-0001-88101-1",35.637283,-91.188906,"NAD83","Arkansas",2006,10.54386,61
"05-107-0001-88101-1",34.529766,-90.586049,"WGS84","Arkansas",2006,10.964103,122
"05-113-0002-88101-1",34.583699,-94.226234,"WGS84","Arkansas",2006,11.653271,122
"05-115-0003-88101-1",35.259775,-93.10005,"WGS84","Arkansas",2006,12.237069,122
"05-119-0007-88101-1",34.756189,-92.281296,"WGS84","Arkansas",2006,12.211299,365
"05-119-1004-88101-1",34.729603,-92.243587,"WGS84","Arkansas",2006,12.769748,122
"05-119-1005-88101-1",34.676268,-92.337164,"WGS84","Arkansas",2006,13.005202,365
"05-131-0008-88101-1",35.389672,-94.424288,"WGS84","Arkansas",2006,11.129825,122
"05-139-0006-88101-1",33.220563,-92.672263,"NAD83","Arkansas",2006,11.942857,61
"05-145-0001-88101-1",35.24894,-91.715596,"WGS84","Arkansas",2006,11.903361,122
"06-007-0002-88101-1",39.757371,-121.843286,"WGS84","California",2006,13.377049,61
"06-009-0001-88101-1",38.20185,-120.680277,"NAD83","California",2006,8.639344,61
"06-011-1002-88101-1",39.18919,-121.99887,"NAD83","California",2006,8.049587,122
"06-019-0008-88101-1",36.781333,-119.77319,"WGS84","California",2006,16.720461,365
"06-025-0005-88101-1",32.67618,-115.48307,"NAD83","California",2006,12.381818,122
"06-025-0007-88101-1",32.97833,-115.53917,"WGS84","California",2006,8,122
"06-025-1003-88101-1",32.79222,-115.56306,"WGS84","California",2006,8.763063,122
"06-027-1003-88101-1",36.487823,-117.871036,"WGS84","California",2006,5.946809,122
"06-029-0014-88101-1",35.356615,-119.062613,"NAD83","California",2006,18.650314,365
"06-029-0015-88101-1",35.62109,-117.67296,"WGS84","California",2006,6.239623,61
"06-033-3001-88101-1",39.0327,-122.92229,"WGS84","California",2006,5.164516,61
"06-037-0002-88101-1",34.1365,-117.92391,"WGS84","California",2006,15.501799,365
"06-037-1002-88101-1",34.17605,-118.31712,"WGS84","California",2006,16.498077,122
"06-037-1103-88101-1",34.06659,-118.22688,"WGS84","California",2006,15.559683,365
"06-037-1201-88101-1",34.19925,-118.53276,"WGS84","California",2006,12.944565,122
"06-037-1301-88101-1",33.92899,-118.21071,"WGS84","California",2006,16.605607,122
"06-037-1602-88101-1",34.01029,-118.0685,"NAD83","California",2006,16.642241,122
"06-037-2005-88101-1",34.1326,-118.1272,"WGS84","California",2006,13.345133,122
"06-037-4004-88101-1",33.79236,-118.17533,"WGS84","California",2006,14.274375,365
"06-045-0006-88101-1",39.15047,-123.20655,"WGS84","California",2006,6.875,61
"06-053-1003-88101-1",36.694261,-121.623271,"NAD83","California",2006,7.074603,61
"06-057-0005-88101-1",39.233477,-121.055608,"NAD83","California",2006,6.258065,61
"06-057-1001-88101-1",39.32783,-120.184592,"NAD83","California",2006,6.341667,122
"06-059-0007-88101-1",33.83062,-117.93845,"WGS84","California",2006,13.838535,365
"06-059-2022-88101-1",33.63003,-117.67593,"WGS84","California",2006,10.860377,122
"06-061-0006-88101-1",38.74643,-121.26498,"NAD83","California",2006,10.564516,61
"06-063-1006-88101-1",39.939567,-120.944376,"NAD83","California",2006,9.076271,122
"06-063-1009-88101-1",39.808333,-120.471667,"WGS84","California",2006,10.598291,122
"06-065-1003-88101-1",33.94603,-117.40063,"WGS84","California",2006,16.919048,122
"06-065-2002-88101-1",33.70853,-116.21537,"WGS84","California",2006,9.536735,122
"06-065-5001-88101-1",33.85275,-116.54101,"WGS84","California",2006,7.828431,122
"06-065-8005-88101-1",33.99636,-117.4924,"NAD83","California",2006,20.781416,122
"06-071-0025-88101-1",34.037234,-117.690889,"WGS84","California",2006,18.313084,122
"06-071-2002-88101-1",34.10002,-117.49201,"WGS84","California",2006,17.490179,122
"06-071-9004-88101-1",34.106678,-117.274063,"NAD83","California",2006,17.538614,122
"06-073-0001-88101-1",32.631242,-117.059088,"NAD83","California",2006,11.220661,122
"06-073-0006-88101-1",32.836461,-117.128752,"WGS84","California",2006,11.034286,122
"06-073-1002-88101-1",33.127769,-117.075086,"NAD83","California",2006,11.459885,122
"06-073-1010-88101-1",32.701492,-117.149653,"WGS84","California",2006,13.134561,365
"06-077-1002-88101-1",37.950741,-121.268523,"WGS84","California",2006,13.122951,122
"06-079-2006-88101-1",35.25651,-120.6693,"NAD83","California",2006,7.049153,61
"06-079-8001-88101-1",35.49158,-120.66804,"WGS84","California",2006,8.468966,61
"06-083-0011-88101-1",34.427775,-119.691218,"WGS84","California",2006,10.110909,61
"06-083-1008-88101-1",34.942872,-120.435611,"NAD83","California",2006,7.538596,61
"06-087-0007-88101-1",36.98332,-121.98822,"NAD83","California",2006,6.860656,61
"06-089-0004-88101-1",40.55013,-122.38092,"NAD83","California",2006,8.803279,61
"06-089-3004-88101-1",40.6304,-122.4031,"WGS84","California",2006,7.803509,61
"06-089-3005-88101-1",40.69184,-122.40179,"WGS84","California",2006,6.233333,61
"06-093-2001-88101-1",41.726892,-122.633579,"WGS84","California",2006,7.053571,61
"06-095-0004-88101-1",38.102507,-122.237976,"WGS84","California",2006,10.397895,91
"06-097-0003-88101-1",38.443503,-122.710169,"WGS84","California",2006,9.774468,91
"06-099-0005-88101-1",37.642165,-120.994212,"NAD83","California",2006,14.877049,122
"06-101-0003-88101-1",39.138773,-121.618549,"WGS84","California",2006,11.62069,61
"06-107-2002-88101-1",36.332179,-119.291228,"WGS84","California",2006,18.941176,122
"06-111-0007-88101-1",34.210169,-118.870509,"NAD83","California",2006,9.625862,122
"06-111-0009-88101-1",34.404281,-118.80998,"NAD83","California",2006,9.173684,122
"06-111-2002-88101-1",34.276316,-118.683685,"NAD83","California",2006,10.344444,122
"06-111-3001-88101-1",34.25239,-119.143182,"NAD83","California",2006,9.863934,122
